type,w_title,w_full,w_current,w_problem,w_proposal,w_article,precision_at_5,precision_at_10,ndcg_at_10,mrr,average_relevance,average_legal_meaning_score,num_evaluated_pairs,num_unlabeled_pairs,num_sources,objective_score,candidate_recall_objective,ranking_objective,w_raw,w_structured,w_problem_proposal,w_weighted_field,w_cleaned,w_hybrid
weighted_field,0.0,0.3,0.0,0.35,0.35,0.0,0.2907,0.2067,0.7499,0.5405,1.3063,31.99,728,22,75,0.4784,0.3926,0.5848,,,,,,
weighted_field,0.0,0.3,0.0,0.4,0.2,0.1,0.2827,0.1996,0.7584,0.5339,1.2686,31.16,700,50,75,0.4757,0.3807,0.5847,,,,,,
weighted_field,0.0,0.3,0.0,0.4,0.25,0.05,0.2827,0.2009,0.7579,0.5361,1.2775,31.4,710,40,75,0.4759,0.3828,0.5852,,,,,,
weighted_field,0.0,0.3,0.0,0.4,0.3,0.0,0.2827,0.2043,0.7549,0.5323,1.2873,31.6,717,33,75,0.4743,0.3864,0.5826,,,,,,
weighted_field,0.0,0.3,0.0,0.45,0.2,0.05,0.2827,0.2025,0.7581,0.5422,1.2725,31.37,701,49,75,0.4772,0.3831,0.5875,,,,,,
weighted_field,0.0,0.3,0.0,0.45,0.25,0.0,0.2827,0.2027,0.7561,0.5383,1.2794,31.5,705,45,75,0.4758,0.3842,0.5852,,,,,,
weighted_field,0.0,0.3,0.05,0.2,0.35,0.1,0.3013,0.2022,0.786,0.5797,1.3073,32.34,729,21,75,0.5024,0.3927,0.6169,,,,,,
weighted_field,0.0,0.3,0.05,0.2,0.4,0.05,0.304,0.2047,0.7864,0.5806,1.3066,32.32,724,26,75,0.504,0.3948,0.6179,,,,,,
weighted_field,0.0,0.3,0.05,0.2,0.45,0.0,0.3093,0.206,0.7747,0.5662,1.3024,32.06,721,29,75,0.5003,0.3963,0.6086,,,,,,
weighted_field,0.0,0.3,0.05,0.25,0.3,0.1,0.2907,0.2068,0.7659,0.5519,1.307,32.01,733,17,75,0.4855,0.3928,0.596,,,,,,
weighted_field,0.0,0.3,0.05,0.25,0.35,0.05,0.3013,0.2067,0.7747,0.565,1.306,31.99,732,18,75,0.4961,0.3952,0.6066,,,,,,
weighted_field,0.0,0.3,0.05,0.25,0.4,0.0,0.2987,0.207,0.7735,0.5693,1.3087,32.1,732,18,75,0.4953,0.3952,0.6071,,,,,,
weighted_field,0.0,0.3,0.05,0.3,0.25,0.1,0.2773,0.205,0.753,0.5341,1.2946,32.01,723,27,75,0.4714,0.3865,0.5812,,,,,,
weighted_field,0.0,0.3,0.05,0.3,0.3,0.05,0.2853,0.2058,0.7582,0.5423,1.3046,32.16,732,18,75,0.4786,0.3905,0.5881,,,,,,
weighted_field,0.0,0.3,0.05,0.3,0.35,0.0,0.2907,0.2062,0.7587,0.5445,1.307,31.99,733,17,75,0.4819,0.3924,0.5901,,,,,,
weighted_field,0.0,0.3,0.05,0.35,0.2,0.1,0.2907,0.204,0.7571,0.5312,1.2793,31.64,709,41,75,0.4787,0.387,0.5848,,,,,,
weighted_field,0.0,0.3,0.05,0.35,0.25,0.05,0.2827,0.2054,0.7552,0.5283,1.2799,31.54,711,39,75,0.4736,0.3859,0.5813,,,,,,
weighted_field,0.0,0.3,0.05,0.35,0.3,0.0,0.2827,0.2069,0.7574,0.5385,1.2971,31.9,727,23,75,0.4763,0.3894,0.5858,,,,,,
weighted_field,0.0,0.3,0.05,0.4,0.2,0.05,0.2853,0.2006,0.76,0.5366,1.2695,31.43,705,45,75,0.478,0.3821,0.5869,,,,,,
weighted_field,0.0,0.3,0.05,0.4,0.25,0.0,0.288,0.2013,0.7587,0.5281,1.2746,31.49,710,40,75,0.4772,0.384,0.5838,,,,,,
weighted_field,0.0,0.3,0.05,0.45,0.2,0.0,0.2827,0.2003,0.7596,0.5361,1.2774,31.6,703,47,75,0.4765,0.3825,0.586,,,,,,
weighted_field,0.0,0.3,0.1,0.2,0.3,0.1,0.296,0.1994,0.7782,0.5731,1.2973,32.19,730,20,75,0.4961,0.3882,0.61,,,,,,
weighted_field,0.0,0.3,0.1,0.2,0.35,0.05,0.3067,0.2034,0.7817,0.5698,1.2974,32.19,733,17,75,0.5018,0.3933,0.6125,,,,,,
weighted_field,0.0,0.3,0.1,0.2,0.4,0.0,0.304,0.2075,0.7817,0.585,1.3092,32.46,731,19,75,0.5035,0.3969,0.6173,,,,,,
weighted_field,0.0,0.3,0.1,0.25,0.25,0.1,0.2933,0.2014,0.7701,0.5531,1.2975,32.09,726,24,75,0.4883,0.3888,0.5988,,,,,,
weighted_field,0.0,0.3,0.1,0.25,0.3,0.05,0.2987,0.209,0.7683,0.5563,1.3074,32.24,732,18,75,0.4911,0.3962,0.6002,,,,,,
weighted_field,0.0,0.3,0.1,0.25,0.35,0.0,0.2933,0.2067,0.7767,0.564,1.3025,32.11,734,16,75,0.4925,0.3927,0.6056,,,,,,
weighted_field,0.0,0.3,0.1,0.3,0.2,0.1,0.288,0.2051,0.7687,0.5624,1.2899,32.14,714,36,75,0.4871,0.3885,0.6004,,,,,,
weighted_field,0.0,0.3,0.1,0.3,0.25,0.05,0.2827,0.2075,0.7641,0.5382,1.2924,32.06,725,25,75,0.4782,0.389,0.5888,,,,,,
weighted_field,0.0,0.3,0.1,0.3,0.3,0.0,0.296,0.2049,0.7632,0.5368,1.2973,32.03,730,20,75,0.4843,0.3915,0.5905,,,,,,
weighted_field,0.0,0.3,0.1,0.35,0.2,0.05,0.2907,0.1993,0.7705,0.5603,1.2704,31.62,710,40,75,0.4886,0.3828,0.601,,,,,,
weighted_field,0.0,0.3,0.1,0.35,0.25,0.0,0.2907,0.204,0.7656,0.5385,1.2837,31.87,719,31,75,0.4827,0.3876,0.5911,,,,,,
weighted_field,0.0,0.3,0.1,0.4,0.2,0.0,0.2933,0.1996,0.7715,0.5521,1.2669,31.44,708,42,75,0.4885,0.3831,0.5991,,,,,,
weighted_field,0.0,0.35,0.0,0.2,0.35,0.1,0.3013,0.1981,0.7852,0.5784,1.2877,31.75,723,27,75,0.5019,0.3873,0.616,,,,,,
weighted_field,0.0,0.35,0.0,0.2,0.4,0.05,0.304,0.2012,0.7727,0.5674,1.299,32.05,719,31,75,0.4973,0.3916,0.6071,,,,,,
weighted_field,0.0,0.35,0.0,0.2,0.45,0.0,0.3067,0.2023,0.7643,0.5618,1.3013,32.05,717,33,75,0.495,0.3932,0.6019,,,,,,
weighted_field,0.0,0.35,0.0,0.25,0.3,0.1,0.2987,0.1997,0.7735,0.553,1.2928,31.75,724,26,75,0.492,0.3884,0.6014,,,,,,
weighted_field,0.0,0.35,0.0,0.25,0.35,0.05,0.3013,0.2044,0.7766,0.5699,1.3007,31.78,725,25,75,0.4976,0.3931,0.6092,,,,,,
weighted_field,0.0,0.35,0.0,0.25,0.4,0.0,0.296,0.2019,0.7625,0.5528,1.2845,31.45,724,26,75,0.4873,0.3878,0.5958,,,,,,
weighted_field,0.0,0.35,0.0,0.3,0.25,0.1,0.2827,0.2031,0.7501,0.5425,1.3025,32.08,714,36,75,0.4749,0.3879,0.584,,,,,,
weighted_field,0.0,0.35,0.0,0.3,0.3,0.05,0.288,0.2058,0.755,0.5469,1.3048,32.04,725,25,75,0.4799,0.3912,0.5888,,,,,,
weighted_field,0.0,0.35,0.0,0.3,0.35,0.0,0.2933,0.2005,0.7713,0.5508,1.2893,31.49,726,24,75,0.4882,0.387,0.5985,,,,,,
weighted_field,0.0,0.35,0.0,0.35,0.2,0.1,0.2827,0.2021,0.7508,0.5412,1.2806,31.59,702,48,75,0.4748,0.384,0.5838,,,,,,
weighted_field,0.0,0.35,0.0,0.35,0.25,0.05,0.2693,0.1993,0.7579,0.5418,1.2801,31.51,707,43,75,0.4704,0.3789,0.5845,,,,,,
weighted_field,0.0,0.35,0.0,0.35,0.3,0.0,0.2827,0.2076,0.7547,0.539,1.2931,31.66,720,30,75,0.4756,0.3892,0.5848,,,,,,
weighted_field,0.0,0.35,0.0,0.4,0.2,0.05,0.2853,0.199,0.7587,0.5417,1.2718,31.34,699,51,75,0.4786,0.3815,0.5881,,,,,,
weighted_field,0.0,0.35,0.0,0.4,0.25,0.0,0.2827,0.2011,0.7572,0.5441,1.277,31.37,704,46,75,0.4773,0.3829,0.5877,,,,,,
weighted_field,0.0,0.35,0.0,0.45,0.2,0.0,0.2853,0.1989,0.7567,0.5441,1.2704,31.29,699,51,75,0.4785,0.3812,0.588,,,,,,
weighted_field,0.0,0.35,0.05,0.2,0.3,0.1,0.3067,0.2024,0.7847,0.5764,1.3032,32.28,729,21,75,0.504,0.3936,0.6162,,,,,,
weighted_field,0.0,0.35,0.05,0.2,0.35,0.05,0.304,0.2039,0.7829,0.5713,1.3141,32.59,729,21,75,0.5011,0.3955,0.6131,,,,,,
weighted_field,0.0,0.35,0.05,0.2,0.4,0.0,0.304,0.2046,0.7807,0.5719,1.315,32.64,727,23,75,0.5006,0.396,0.6123,,,,,,
weighted_field,0.0,0.35,0.05,0.25,0.25,0.1,0.2933,0.203,0.7658,0.5487,1.3063,32.28,728,22,75,0.4861,0.3911,0.5953,,,,,,
weighted_field,0.0,0.35,0.05,0.25,0.3,0.05,0.296,0.2053,0.7614,0.5405,1.3041,32.08,730,20,75,0.4845,0.3928,0.591,,,,,,
weighted_field,0.0,0.35,0.05,0.25,0.35,0.0,0.296,0.2031,0.7711,0.5582,1.2955,31.82,731,19,75,0.491,0.3902,0.6016,,,,,,
weighted_field,0.0,0.35,0.05,0.3,0.2,0.1,0.2933,0.1994,0.7604,0.5438,1.2847,31.97,713,37,75,0.4835,0.3857,0.5912,,,,,,
weighted_field,0.0,0.35,0.05,0.3,0.25,0.05,0.2827,0.2037,0.7573,0.5369,1.2909,31.94,722,28,75,0.4759,0.3865,0.5852,,,,,,
weighted_field,0.0,0.35,0.05,0.3,0.3,0.0,0.2827,0.2007,0.7645,0.5347,1.2957,31.95,727,23,75,0.4776,0.3854,0.5877,,,,,,
weighted_field,0.0,0.35,0.05,0.35,0.2,0.05,0.2853,0.1979,0.7713,0.5459,1.2649,31.43,706,44,75,0.4832,0.3798,0.5952,,,,,,
weighted_field,0.0,0.35,0.05,0.35,0.25,0.0,0.2907,0.204,0.7591,0.5305,1.2935,31.96,712,38,75,0.4792,0.3891,0.5854,,,,,,
weighted_field,0.0,0.35,0.05,0.4,0.2,0.0,0.2853,0.2011,0.7686,0.5603,1.2745,31.6,703,47,75,0.4853,0.3832,0.599,,,,,,
weighted_field,0.0,0.35,0.1,0.2,0.25,0.1,0.3013,0.2025,0.7763,0.5692,1.2996,32.3,731,19,75,0.4974,0.3918,0.6088,,,,,,
weighted_field,0.0,0.35,0.1,0.2,0.3,0.05,0.2987,0.2007,0.7788,0.5629,1.2927,32.14,731,19,75,0.4956,0.389,0.6072,,,,,,
weighted_field,0.0,0.35,0.1,0.2,0.35,0.0,0.304,0.203,0.7814,0.575,1.3019,32.33,732,18,75,0.5014,0.3931,0.6137,,,,,,
weighted_field,0.0,0.35,0.1,0.25,0.2,0.1,0.2933,0.2042,0.7875,0.5897,1.2978,32.32,722,28,75,0.5008,0.3905,0.6194,,,,,,
weighted_field,0.0,0.35,0.1,0.25,0.25,0.05,0.2907,0.2057,0.7671,0.5475,1.3029,32.28,723,27,75,0.485,0.3915,0.595,,,,,,
weighted_field,0.0,0.35,0.1,0.25,0.3,0.0,0.296,0.2041,0.7684,0.5556,1.2992,32.04,732,18,75,0.4896,0.3913,0.5994,,,,,,
weighted_field,0.0,0.35,0.1,0.3,0.2,0.05,0.288,0.2053,0.775,0.5674,1.2895,32.1,715,35,75,0.49,0.3886,0.6049,,,,,,
weighted_field,0.0,0.35,0.1,0.3,0.25,0.0,0.28,0.2037,0.7681,0.5408,1.2909,31.94,722,28,75,0.4786,0.3859,0.5909,,,,,,
weighted_field,0.0,0.35,0.1,0.35,0.2,0.0,0.2853,0.1997,0.7782,0.571,1.2704,31.66,710,40,75,0.4903,0.3817,0.6071,,,,,,
weighted_field,0.05,0.1,0.0,0.3,0.45,0.1,0.312,0.2147,0.7551,0.5526,1.3043,31.76,713,37,75,0.493,0.4025,0.5956,,,,,,
weighted_field,0.05,0.1,0.0,0.35,0.4,0.1,0.3067,0.2142,0.7407,0.5301,1.3076,31.76,712,38,75,0.4816,0.4013,0.5802,,,,,,
weighted_field,0.05,0.1,0.0,0.35,0.45,0.05,0.304,0.2133,0.7476,0.5391,1.3029,31.69,713,37,75,0.4841,0.3994,0.5859,,,,,,
weighted_field,0.05,0.1,0.0,0.4,0.35,0.1,0.304,0.2115,0.7493,0.5212,1.3041,31.86,707,43,75,0.481,0.3985,0.5804,,,,,,
weighted_field,0.05,0.1,0.0,0.4,0.4,0.05,0.304,0.2124,0.7522,0.5286,1.299,31.73,709,41,75,0.4834,0.3983,0.5843,,,,,,
weighted_field,0.05,0.1,0.0,0.4,0.45,0.0,0.3013,0.2134,0.7404,0.5321,1.3,31.57,710,40,75,0.4792,0.3984,0.5797,,,,,,
weighted_field,0.05,0.1,0.0,0.45,0.3,0.1,0.296,0.2097,0.7501,0.5193,1.3066,31.89,698,52,75,0.4769,0.3958,0.5785,,,,,,
weighted_field,0.05,0.1,0.0,0.45,0.35,0.05,0.2933,0.206,0.7552,0.5253,1.2861,31.37,699,51,75,0.4783,0.3898,0.5824,,,,,,
weighted_field,0.05,0.1,0.0,0.45,0.4,0.0,0.296,0.2091,0.7533,0.5213,1.2843,31.39,700,50,75,0.4782,0.3921,0.5806,,,,,,
weighted_field,0.05,0.1,0.05,0.25,0.45,0.1,0.3147,0.2163,0.7563,0.55,1.3189,32.19,718,32,75,0.4942,0.4063,0.5958,,,,,,
weighted_field,0.05,0.1,0.05,0.3,0.4,0.1,0.3093,0.214,0.7585,0.5469,1.3115,32.04,719,31,75,0.4916,0.4024,0.5946,,,,,,
weighted_field,0.05,0.1,0.05,0.3,0.45,0.05,0.3013,0.2137,0.7524,0.5475,1.3018,31.7,719,31,75,0.4859,0.3988,0.5905,,,,,,
weighted_field,0.05,0.1,0.05,0.35,0.35,0.1,0.3013,0.2198,0.7461,0.5349,1.3208,32.3,720,30,75,0.4815,0.4053,0.5832,,,,,,
weighted_field,0.05,0.1,0.05,0.35,0.4,0.05,0.304,0.2163,0.7426,0.5386,1.312,32.05,718,32,75,0.4825,0.4026,0.5835,,,,,,
weighted_field,0.05,0.1,0.05,0.35,0.45,0.0,0.304,0.2125,0.7542,0.5412,1.3115,32.0,716,34,75,0.4865,0.4002,0.5896,,,,,,
weighted_field,0.05,0.1,0.05,0.4,0.3,0.1,0.3093,0.21,0.7532,0.5242,1.2959,31.83,703,47,75,0.4854,0.3977,0.5843,,,,,,
weighted_field,0.05,0.1,0.05,0.4,0.35,0.05,0.304,0.2116,0.7632,0.535,1.2889,31.66,713,37,75,0.488,0.3963,0.5915,,,,,,
weighted_field,0.05,0.1,0.05,0.4,0.4,0.0,0.3013,0.218,0.7452,0.5359,1.3106,31.95,718,32,75,0.4814,0.4027,0.5832,,,,,,
weighted_field,0.05,0.1,0.05,0.45,0.25,0.1,0.3013,0.2091,0.7543,0.5235,1.3006,32.01,692,58,75,0.4816,0.3959,0.5829,,,,,,
weighted_field,0.05,0.1,0.05,0.45,0.3,0.05,0.304,0.2049,0.7591,0.5286,1.2833,31.54,699,51,75,0.4854,0.3914,0.5874,,,,,,
weighted_field,0.05,0.1,0.05,0.45,0.35,0.0,0.304,0.2072,0.7634,0.5263,1.2812,31.46,704,46,75,0.4863,0.3925,0.5885,,,,,,
weighted_field,0.05,0.1,0.1,0.2,0.45,0.1,0.3253,0.2233,0.7733,0.5613,1.3389,32.79,714,36,75,0.5069,0.4161,0.6095,,,,,,
weighted_field,0.05,0.1,0.1,0.25,0.4,0.1,0.312,0.2144,0.765,0.5538,1.3097,32.1,720,30,75,0.4963,0.4031,0.6005,,,,,,
weighted_field,0.05,0.1,0.1,0.25,0.45,0.05,0.32,0.2126,0.7689,0.5689,1.3056,31.94,720,30,75,0.5044,0.4034,0.6091,,,,,,
weighted_field,0.05,0.1,0.1,0.3,0.35,0.1,0.3067,0.2198,0.7533,0.5398,1.3227,32.44,722,28,75,0.4873,0.407,0.5893,,,,,,
weighted_field,0.05,0.1,0.1,0.3,0.4,0.05,0.3067,0.215,0.757,0.5399,1.3057,32.02,723,27,75,0.4884,0.4015,0.591,,,,,,
weighted_field,0.05,0.1,0.1,0.3,0.45,0.0,0.304,0.2158,0.7509,0.5394,1.3115,32.05,719,31,75,0.4851,0.4022,0.5875,,,,,,
weighted_field,0.05,0.1,0.1,0.35,0.3,0.1,0.296,0.2172,0.7569,0.539,1.317,32.35,713,37,75,0.4829,0.4019,0.5885,,,,,,
weighted_field,0.05,0.1,0.1,0.35,0.35,0.05,0.2987,0.2197,0.7485,0.5348,1.3115,32.1,719,31,75,0.4809,0.4032,0.5837,,,,,,
weighted_field,0.05,0.1,0.1,0.35,0.4,0.0,0.2987,0.2171,0.7459,0.5325,1.3112,32.1,723,27,75,0.4796,0.4016,0.5818,,,,,,
weighted_field,0.05,0.1,0.1,0.4,0.25,0.1,0.3013,0.2093,0.7578,0.5326,1.2986,32.1,700,50,75,0.4845,0.3957,0.5877,,,,,,
weighted_field,0.05,0.1,0.1,0.4,0.3,0.05,0.2933,0.2104,0.765,0.5417,1.293,31.95,703,47,75,0.4845,0.3935,0.5925,,,,,,
weighted_field,0.05,0.1,0.1,0.4,0.35,0.0,0.296,0.2119,0.7609,0.5355,1.2942,31.79,707,43,75,0.4834,0.3953,0.589,,,,,,
weighted_field,0.05,0.1,0.1,0.45,0.2,0.1,0.2987,0.2058,0.7599,0.5326,1.2927,32.07,697,53,75,0.4838,0.3921,0.5881,,,,,,
weighted_field,0.05,0.1,0.1,0.45,0.25,0.05,0.3013,0.2047,0.7646,0.5357,1.2837,31.72,698,52,75,0.4872,0.3907,0.5918,,,,,,
weighted_field,0.05,0.1,0.1,0.45,0.3,0.0,0.2987,0.2074,0.7628,0.5343,1.2888,31.86,696,54,75,0.4851,0.3924,0.59,,,,,,
weighted_field,0.05,0.15,0.0,0.25,0.45,0.1,0.32,0.2101,0.7643,0.5675,1.3152,32.05,717,33,75,0.5028,0.4033,0.6066,,,,,,
weighted_field,0.05,0.15,0.0,0.3,0.4,0.1,0.312,0.2136,0.7562,0.5574,1.3214,32.2,725,25,75,0.4943,0.4044,0.5978,,,,,,
weighted_field,0.05,0.15,0.0,0.3,0.45,0.05,0.3093,0.2105,0.763,0.5553,1.2986,31.55,720,30,75,0.4946,0.3984,0.5996,,,,,,
weighted_field,0.05,0.15,0.0,0.35,0.35,0.1,0.3093,0.2153,0.748,0.5343,1.3148,32.02,721,29,75,0.4859,0.4037,0.5855,,,,,,
weighted_field,0.05,0.15,0.0,0.35,0.4,0.05,0.304,0.2156,0.7515,0.5448,1.3135,31.91,721,29,75,0.4864,0.4024,0.5897,,,,,,
weighted_field,0.05,0.15,0.0,0.35,0.45,0.0,0.3067,0.2125,0.7488,0.5494,1.3108,31.84,724,26,75,0.4879,0.4008,0.5906,,,,,,
weighted_field,0.05,0.15,0.0,0.4,0.3,0.1,0.3093,0.2117,0.7456,0.5262,1.315,32.25,708,42,75,0.4836,0.4016,0.5816,,,,,,
weighted_field,0.05,0.15,0.0,0.4,0.35,0.05,0.304,0.2113,0.7544,0.5305,1.3034,31.93,712,38,75,0.4844,0.3983,0.586,,,,,,
weighted_field,0.05,0.15,0.0,0.4,0.4,0.0,0.3067,0.2106,0.758,0.538,1.3059,31.84,716,34,75,0.4884,0.3989,0.5907,,,,,,
weighted_field,0.05,0.15,0.0,0.45,0.25,0.1,0.3067,0.2072,0.7578,0.5305,1.3063,32.18,702,48,75,0.4868,0.3969,0.588,,,,,,
weighted_field,0.05,0.15,0.0,0.45,0.3,0.05,0.304,0.2079,0.7556,0.5302,1.303,32.0,703,47,75,0.4847,0.3962,0.5864,,,,,,
weighted_field,0.05,0.15,0.0,0.45,0.35,0.0,0.3093,0.2064,0.7545,0.5308,1.294,31.76,704,46,75,0.4872,0.3953,0.5872,,,,,,
weighted_field,0.05,0.15,0.05,0.2,0.45,0.1,0.328,0.2163,0.7658,0.5719,1.3232,32.43,721,29,75,0.5081,0.4103,0.6104,,,,,,
weighted_field,0.05,0.15,0.05,0.25,0.4,0.1,0.3093,0.214,0.7652,0.5643,1.3232,32.25,727,23,75,0.4971,0.4042,0.6037,,,,,,
weighted_field,0.05,0.15,0.05,0.25,0.45,0.05,0.3173,0.214,0.7692,0.5755,1.3237,32.26,723,27,75,0.5045,0.4063,0.611,,,,,,
weighted_field,0.05,0.15,0.05,0.3,0.35,0.1,0.304,0.2156,0.7594,0.548,1.3205,32.17,730,20,75,0.4894,0.4034,0.5943,,,,,,
weighted_field,0.05,0.15,0.05,0.3,0.4,0.05,0.3067,0.2144,0.758,0.5611,1.3049,31.77,728,22,75,0.493,0.4011,0.5988,,,,,,
weighted_field,0.05,0.15,0.05,0.3,0.45,0.0,0.3093,0.2113,0.7543,0.554,1.3058,31.82,726,24,75,0.4917,0.4,0.5952,,,,,,
weighted_field,0.05,0.15,0.05,0.35,0.3,0.1,0.2987,0.2127,0.7626,0.5327,1.3097,32.24,720,30,75,0.4847,0.3988,0.5894,,,,,,
weighted_field,0.05,0.15,0.05,0.35,0.35,0.05,0.296,0.2173,0.7533,0.54,1.3191,32.22,727,23,75,0.482,0.4022,0.5872,,,,,,
weighted_field,0.05,0.15,0.05,0.35,0.4,0.0,0.3013,0.2144,0.7541,0.5426,1.315,31.97,727,23,75,0.4854,0.4012,0.5895,,,,,,
weighted_field,0.05,0.15,0.05,0.4,0.25,0.1,0.3013,0.2111,0.7596,0.5292,1.3083,32.29,707,43,75,0.4844,0.3982,0.5873,,,,,,
weighted_field,0.05,0.15,0.05,0.4,0.3,0.05,0.3013,0.2066,0.7627,0.5253,1.2937,31.87,715,35,75,0.4845,0.3933,0.5873,,,,,,
weighted_field,0.05,0.15,0.05,0.4,0.35,0.0,0.2987,0.2113,0.7655,0.5372,1.3021,31.98,715,35,75,0.4864,0.3968,0.5922,,,,,,
weighted_field,0.05,0.15,0.05,0.45,0.2,0.1,0.3013,0.2053,0.7624,0.5316,1.2876,31.86,699,51,75,0.4857,0.3916,0.5894,,,,,,
weighted_field,0.05,0.15,0.05,0.45,0.25,0.05,0.3067,0.2049,0.7608,0.5335,1.2888,31.92,703,47,75,0.4883,0.3929,0.5904,,,,,,
weighted_field,0.05,0.15,0.05,0.45,0.3,0.0,0.3067,0.2111,0.7581,0.5297,1.2993,31.99,705,45,75,0.4867,0.3982,0.5879,,,,,,
weighted_field,0.05,0.15,0.1,0.2,0.4,0.1,0.32,0.2163,0.7733,0.5738,1.3287,32.7,727,23,75,0.5067,0.4091,0.6128,,,,,,
weighted_field,0.05,0.15,0.1,0.2,0.45,0.05,0.3253,0.2189,0.7774,0.582,1.3324,32.8,725,25,75,0.5123,0.4125,0.6186,,,,,,
weighted_field,0.05,0.15,0.1,0.25,0.35,0.1,0.3093,0.217,0.7692,0.5613,1.3096,32.07,730,20,75,0.4977,0.404,0.6045,,,,,,
weighted_field,0.05,0.15,0.1,0.25,0.4,0.05,0.312,0.2164,0.7785,0.5719,1.3159,32.21,728,22,75,0.5039,0.4052,0.6129,,,,,,
weighted_field,0.05,0.15,0.1,0.25,0.45,0.0,0.3173,0.215,0.7728,0.5685,1.3205,32.29,727,23,75,0.5042,0.4064,0.6102,,,,,,
weighted_field,0.05,0.15,0.1,0.3,0.3,0.1,0.312,0.2172,0.7659,0.5469,1.3274,32.8,727,23,75,0.4952,0.4074,0.5985,,,,,,
weighted_field,0.05,0.15,0.1,0.3,0.35,0.05,0.304,0.219,0.7532,0.5483,1.3233,32.45,733,17,75,0.4876,0.4059,0.5916,,,,,,
weighted_field,0.05,0.15,0.1,0.3,0.4,0.0,0.304,0.2166,0.7491,0.5413,1.3105,31.98,731,19,75,0.485,0.4025,0.5873,,,,,,
weighted_field,0.05,0.15,0.1,0.35,0.25,0.1,0.3067,0.2115,0.7725,0.5408,1.3089,32.37,709,41,75,0.4933,0.3999,0.5982,,,,,,
weighted_field,0.05,0.15,0.1,0.35,0.3,0.05,0.304,0.2146,0.7626,0.5377,1.3222,32.64,717,33,75,0.4883,0.4031,0.5922,,,,,,
weighted_field,0.05,0.15,0.1,0.35,0.35,0.0,0.2987,0.2169,0.7534,0.5376,1.3251,32.56,726,24,75,0.4829,0.4036,0.5869,,,,,,
weighted_field,0.05,0.15,0.1,0.4,0.2,0.1,0.3093,0.2089,0.7649,0.544,1.302,32.3,702,48,75,0.4929,0.398,0.5965,,,,,,
weighted_field,0.05,0.15,0.1,0.4,0.25,0.05,0.3067,0.2086,0.7603,0.5399,1.3044,32.36,703,47,75,0.4894,0.3975,0.5924,,,,,,
weighted_field,0.05,0.15,0.1,0.4,0.3,0.0,0.304,0.2054,0.774,0.5429,1.2881,31.83,708,42,75,0.4928,0.3925,0.5991,,,,,,
weighted_field,0.05,0.15,0.1,0.45,0.2,0.05,0.3013,0.205,0.7725,0.5505,1.2829,31.84,700,50,75,0.4925,0.3908,0.6006,,,,,,
weighted_field,0.05,0.15,0.1,0.45,0.25,0.0,0.304,0.2059,0.7661,0.5393,1.2843,31.84,700,50,75,0.4897,0.3922,0.5943,,,,,,
weighted_field,0.05,0.2,0.0,0.2,0.45,0.1,0.3173,0.214,0.7638,0.5814,1.3305,32.7,714,36,75,0.5041,0.4073,0.6107,,,,,,
weighted_field,0.05,0.2,0.0,0.25,0.4,0.1,0.3147,0.2113,0.7674,0.5608,1.309,32.01,725,25,75,0.4997,0.4018,0.6045,,,,,,
weighted_field,0.05,0.2,0.0,0.25,0.45,0.05,0.32,0.2106,0.7727,0.5763,1.3199,32.23,722,28,75,0.5071,0.4043,0.6134,,,,,,
weighted_field,0.05,0.2,0.0,0.3,0.35,0.1,0.3093,0.2146,0.757,0.5487,1.3099,31.96,726,24,75,0.4915,0.4026,0.5946,,,,,,
weighted_field,0.05,0.2,0.0,0.3,0.4,0.05,0.3093,0.2126,0.7561,0.5576,1.3104,31.88,728,22,75,0.493,0.4014,0.5973,,,,,,
weighted_field,0.05,0.2,0.0,0.3,0.45,0.0,0.3093,0.2079,0.7609,0.5534,1.3021,31.66,725,25,75,0.4936,0.3974,0.598,,,,,,
weighted_field,0.05,0.2,0.0,0.35,0.3,0.1,0.2987,0.2114,0.758,0.5389,1.3166,32.15,717,33,75,0.4845,0.399,0.5895,,,,,,
weighted_field,0.05,0.2,0.0,0.35,0.35,0.05,0.304,0.2137,0.7511,0.5425,1.3218,32.23,724,26,75,0.4858,0.4025,0.5887,,,,,,
weighted_field,0.05,0.2,0.0,0.35,0.4,0.0,0.304,0.2146,0.7513,0.5422,1.3135,32.05,724,26,75,0.4858,0.4018,0.5887,,,,,,
weighted_field,0.05,0.2,0.0,0.4,0.25,0.1,0.2907,0.2106,0.7552,0.5454,1.3115,32.19,703,47,75,0.481,0.3958,0.5889,,,,,,
weighted_field,0.05,0.2,0.0,0.4,0.3,0.05,0.296,0.2079,0.7525,0.5379,1.2949,31.76,712,38,75,0.4813,0.393,0.5861,,,,,,
weighted_field,0.05,0.2,0.0,0.4,0.35,0.0,0.2987,0.21,0.7529,0.5303,1.3082,31.96,717,33,75,0.4813,0.3969,0.5842,,,,,,
weighted_field,0.05,0.2,0.0,0.45,0.2,0.1,0.2933,0.2069,0.7603,0.5448,1.3007,32.02,695,55,75,0.4837,0.3926,0.5915,,,,,,
weighted_field,0.05,0.2,0.0,0.45,0.25,0.05,0.2987,0.2059,0.7644,0.5506,1.3004,31.95,699,51,75,0.4888,0.3933,0.5964,,,,,,
